2452.78874	2841.79338	1667.83196	1960.93953	1252.01752	1203.3338600000002	1831.10566	1511.23841	1176.8038999999999	2112.1863200000003	1354.23604	1172.25183	2614.12215	2602.71506	2365.68499	2223.65112	2774.41484	1271.32964	1726.22972	1559.08494	2262.47754	1897.9270999999999	1267.78121	1581.56729	1649.60302	2173.29257	1791.71317	1401.29079	1845.46641	1339.3337199999999
2452.78874	2841.79338	1667.83196	1746.1382700000001	1252.01752	1203.3338600000002	1831.10566	1511.23841	1176.8038999999999	2003.7958800000001	1034.7907400000001	1172.25183	2614.12215	1662.14377	2365.68499	2223.65112	2071.631	1271.32964	1726.22972	1559.08494	1538.80933	1897.9270999999999	1235.5813	1581.56729	1649.60302	2173.29257	1791.71317	1398.9881	1845.46641	1339.3337199999999
2452.78874	2841.79338	1224.47397	1477.9414	1252.01752	1203.3338600000002	1831.10566	1511.23841	1176.8038999999999	2003.7958800000001	1034.7907400000001	1172.25183	2614.12215	1662.14377	2365.68499	1779.6370800000002	2002.57348	1271.32964	1726.22972	1445.4427999999998	1538.80933	1897.9270999999999	1235.5813	1041.2264	1649.60302	1816.00776	1791.71317	1398.9881	1845.46641	1339.3337199999999
2452.78874	1658.93631	1224.47397	1477.9414	1252.01752	1203.3338600000002	1831.10566	1511.23841	1176.8038999999999	1948.5395999999998	1034.7907400000001	1053.52183	1750.1162	1662.14377	1500.72002	1779.6370800000002	2002.57348	1271.32964	1525.7795899999999	1445.4427999999998	1538.80933	1897.9270999999999	1235.5813	1041.2264	1649.60302	1816.00776	1443.11436	1398.9881	1615.428	1339.3337199999999
2452.78874	1658.93631	1224.47397	1477.9414	1239.38405	1151.65169	1474.9369199999999	1208.62146	1038.69718	1948.5395999999998	1034.7907400000001	1053.52183	1750.1162	1662.14377	1488.11861	1587.6540400000001	2002.57348	1141.41416	1211.1342599999998	1445.4427999999998	1538.80933	1683.69613	1235.5813	1041.2264	1549.7962300000002	1811.3867	1443.11436	1398.9881	1615.428	1311.12872
1906.2034	1544.45481	973.584321	1305.25341	1207.63985	989.784233	1474.9369199999999	1125.42129	1038.69718	1039.66663	858.3116909999999	1053.52183	1129.82611	1390.61967	1106.12009	1392.1139600000001	1078.0060700000001	951.8298870000001	1211.1342599999998	1044.9494399999999	1121.17601	1208.59647	846.697833	989.1372170000001	1202.8162499999999	1701.76167	1443.11436	1152.7797699999999	1173.84197	1215.9060299999999
1155.98438	1455.1619799999999	973.584321	1305.25341	873.8123140000001	970.027009	1203.47751	1125.42129	1038.69718	769.272183	858.3116909999999	985.1254270000001	1064.88281	1045.01004	1106.12009	1244.4071299999998	1078.0060700000001	951.8298870000001	1165.75658	1010.1203599999999	1121.17601	927.477084	776.635767	989.1372170000001	917.726141	1004.17336	1306.0657600000002	1152.7797699999999	1054.31022	1001.4494000000001
764.282264	947.482322	973.584321	854.6739719999999	805.101121	705.525202	1010.7220599999999	780.539779	715.326225	766.392696	778.037233	782.675912	970.676018	926.26402	978.8968759999999	948.655501	959.47672	827.691237	967.5665779999999	805.787181	1026.2645699999998	927.477084	767.1414279999999	804.555959	862.7939259999999	819.835688	995.0622790000001	824.729634	767.391657	840.95654
716.776192	758.4172149999999	677.731231	673.792961	727.491947	698.783509	769.374306	569.001352	675.2316440000001	687.7728989999999	605.668543	666.147389	656.911283	737.113612	720.592777	763.245254	725.322919	673.5421610000001	642.813004	732.122726	690.3488590000001	735.606662	729.4638070000001	750.441588	774.559449	610.823278	768.079089	584.088483	707.1158859999999	736.389314
627.169507	637.14376	606.150766	620.354342	639.317745	578.860469	622.274113	524.315694	514.985401	581.580265	508.941851	557.81813	594.945375	509.59925200000004	475.675657	643.354566	460.565034	583.226891	571.035617	643.33996	539.32757	588.058822	636.953077	571.15833	619.037604	582.044314	633.4436939999999	584.088483	608.1495	659.6193109999999
