1404.84277	1316.42575	1512.92472	1206.9315000000001	1306.90142	1635.68516	1300.80265	1505.01705	1206.6068500000001	1103.20069	1099.1648400000001	1138.79998	1540.7984	1329.25842	1518.7550899999999	1288.64718	981.6478	1426.3472299999999	1339.3193	1428.7989599999999	1326.32384	1107.14154	1186.18171	1536.98382	1582.43904	1368.65877	1493.30425	1525.72369	1204.68389	1158.75741
1404.84277	1316.42575	1512.92472	1206.9315000000001	1306.90142	1635.68516	1300.80265	1505.01705	1206.6068500000001	1103.20069	1028.7597500000002	1138.79998	1540.7984	1329.25842	1518.7550899999999	1288.64718	967.9940670000001	1336.03783	1339.3193	1428.7989599999999	1326.32384	1107.14154	1186.18171	1248.00006	1582.43904	1347.70071	1354.95758	1525.72369	1204.68389	1158.75741
1403.98552	1235.6720400000002	1325.8036	1206.9315000000001	1306.90142	1635.68516	1300.80265	1269.67712	1206.6068500000001	1103.20069	1028.7597500000002	1138.79998	1540.7984	1329.25842	1463.42033	1288.64718	967.9940670000001	1336.03783	1312.2362	1416.22435	1326.32384	1107.14154	1111.71194	1248.00006	1336.5	1272.9509400000002	1354.95758	1413.49792	1204.68389	1158.75741
1395.61878	1235.6720400000002	1325.8036	1053.94057	1306.90142	1415.6059	1300.80265	1269.67712	1167.8491900000001	855.445334	1028.7597500000002	1138.79998	1478.82713	1287.81316	1144.35971	1288.64718	967.9940670000001	1336.03783	1070.34246	1358.3700999999999	1226.69643	1107.14154	1111.71194	1248.00006	1336.5	1272.9509400000002	1276.29447	1413.49792	1119.38301	1158.75741
1214.3320099999999	1232.61637	1289.70929	1053.94057	1109.6118	1145.2105900000001	919.1185969999999	1098.90438	1139.0845000000002	855.445334	1028.7597500000002	1024.3070400000001	1339.5004999999999	1211.28543	1144.35971	1247.0689399999999	859.416066	1044.44878	1070.34246	1358.3700999999999	966.0712330000001	1057.38362	984.710829	1096.3014799999999	1336.5	1271.79634	1097.74192	1252.70675	950.607164	999.94336
1214.3320099999999	1052.83686	1131.25145	1033.40994	957.160786	1017.43925	910.597613	945.9554730000001	993.0480279999999	855.445334	964.445803	904.394751	932.2966700000001	1070.10815	803.493297	1105.42094	859.416066	993.291043	982.2377749999999	796.451789	966.0712330000001	996.9390159999999	909.623371	1096.3014799999999	1093.33528	1073.71156	1097.74192	1083.56809	950.607164	895.558572
982.661654	807.7064590000001	824.9761830000001	722.3063149999999	843.1256060000001	734.861065	825.272306	898.2002	740.168827	712.638834	850.936321	722.4078890000001	780.4567890000001	940.286111	708.958264	838.32709	700.342051	799.602251	816.590725	727.224638	700.547461	777.035695	633.048035	792.603408	702.525352	693.117996	758.0142079999999	737.1040370000001	860.727545	806.794184
582.4414380000001	511.77325199999996	571.486495	600.539678	508.629484	624.344011	525.17902	624.528401	534.687312	584.912422	472.96283900000003	544.720921	614.37244	634.146211	406.83143800000005	511.23519	516.9099229999999	511.887168	585.4250549999999	552.619434	460.742593	541.538769	513.007171	535.7246319999999	567.316757	516.4848390000001	513.704461	548.817898	551.208749	565.599415
319.13858400000004	341.111392	277.84936600000003	344.943785	301.665251	271.522971	320.848856	340.387218	317.834345	341.53617399999996	360.933576	285.300066	329.188306	344.855797	292.47209399999997	331.20614700000004	289.42931999999996	271.796338	288.893918	314.869314	312.977058	340.38595100000003	329.86298899999997	259.042837	316.233044	368.304461	294.22194199999996	315.564435	310.013996	333.737764
169.642956	176.63082400000002	164.081471	161.847327	191.10856	152.092962	160.32782	175.673912	172.408951	177.359334	145.11016	172.777186	170.642252	128.242715	180.865388	162.186591	154.09124599999998	173.00213300000001	151.678225	184.869836	162.266408	167.551747	151.706616	179.407155	159.614999	179.146715	182.097623	182.210028	146.158059	161.85105099999998
